Date,Open,High,Low,Actual,Adj Close,Volume,Predicted,Price Diff,MACD,Signal,RSI
2022-11-07,137.11,139.15,135.67,138.92,137.63,83374600,138.949433,2.0265017000000114,-1.5679657017781494,-0.8840030296523773,41.0979266599329
2022-11-08,140.41,141.43,137.49,139.5,138.2,89908500,139.1107134,0.16128040000000965,-1.848498552234787,-1.0769021341688594,41.926814030988936
2022-11-09,138.5,138.55,134.59,134.87,133.61,74917800,134.7849071,-4.325806300000011,-2.416568465814919,-1.3448354004980714,37.4020305517219
2022-11-10,141.24,146.87,139.5,146.87,145.5,118854000,145.5252593,10.74035219999999,-1.876833287385523,-1.4512349778755618,51.89304390696843
2022-11-11,145.82,150.01,144.37,149.7,148.31,93979700,148.6733224,3.1480631000000017,-1.2068204463096492,-1.4023520715623792,54.5643585655727
2022-11-14,148.97,150.28,147.43,148.28,146.9,73374100,148.2516929,-0.42162949999999455,-0.7814050244261637,-1.278162662135136,52.97481224769362
2022-11-15,152.22,153.59,148.56,150.04,148.64,89868300,149.4854746,1.2337817000000086,-0.29879858250120606,-1.0822898462083501,54.73490898514323
2022-11-16,149.13,149.87,147.29,148.79,147.4,64218300,148.8048586,-0.6806160000000148,-0.016998109967403252,-0.8692314989601608,53.211578373010454
2022-11-17,146.43,151.48,146.15,150.72,149.32,80389400,151.0655418,2.2606832000000168,0.35793956064986787,-0.6237972870381551,55.28102208164333
2022-11-18,152.31,152.7,149.97,151.29,149.88,74829600,151.0320883,-0.03345350000000735,0.693085148049164,-0.36042080002069127,55.90138017162959
2022-11-21,150.16,150.37,147.72,148.01,146.63,58724100,148.2734315,-2.7586568000000113,0.6861127718172781,-0.1511140856530974,51.47610828732262
2022-11-22,148.13,150.42,146.93,150.18,148.78,51804100,150.0691746,1.79574310000001,0.845936548025179,0.04829604108255789,54.06679417159325
2022-11-23,149.45,151.83,149.34,151.07,149.66,58301400,151.6799659,1.6107913000000167,1.0325114547632381,0.24513912381869396,55.125020002031256
2022-11-25,148.31,148.88,147.12,148.11,146.73,35195900,148.438362,-3.241603900000001,0.9307965075664129,0.38227060056823775,50.92305492957567
2022-11-28,145.14,146.64,143.38,144.22,142.88,69246000,144.9624521,-3.475909900000005,0.5301845516992216,0.4118533907944345,45.96435918718636
2022-11-29,144.29,144.81,140.35,141.17,139.85,83763800,141.3664564,-3.595995700000003,-0.033032046791589664,0.3228763032772297,42.47220996890987
2022-11-30,141.4,148.72,140.55,148.03,146.65,111380900,147.849218,6.4827616000000035,0.07331428825736452,0.2729639002732567,51.41343001885882
2022-12-01,148.21,149.13,146.61,148.31,146.93,71250400,148.0473601,0.1981420999999841,0.17813475830135417,0.2539980718788762,51.74311335110877
2022-12-02,145.96,148.0,145.65,147.81,146.43,65447400,147.9743973,-0.0729627999999991,0.21834299257170642,0.24686705601744224,51.076614340939784
2022-12-05,147.77,150.92,145.77,146.63,145.26,68826400,147.3352159,-0.639181399999984,0.15322587705617252,0.22813882022518833,49.45750621304841
2022-12-06,147.07,147.3,141.92,142.91,141.58,64727200,142.524176,-4.811039899999997,-0.1962901066332563,0.1432530348534994,44.65198861222187
2022-12-07,142.19,143.37,140.0,140.94,139.63,69721100,141.4639422,-1.0602338000000202,-0.6250414886505098,-0.010405869847302435,42.30757588819426
2022-12-08,142.36,143.52,141.1,142.65,141.32,62128300,142.8862191,1.4222769000000142,-0.8174245772549114,-0.17180961132882425,45.00666894875367
2022-12-09,142.34,145.57,140.9,142.16,140.84,76097000,142.9443457,0.058126600000008466,-0.9979250076172832,-0.3370326905865161,44.36614493303414
2022-12-12,142.7,144.5,141.06,144.49,143.14,70462700,143.9017041,0.9573583999999755,-0.9421014130850267,-0.45804643508621823,48.14527149000067
2022-12-13,149.5,149.97,144.24,145.47,144.11,93886200,144.5103239,0.6086198000000138,-0.8094521420060801,-0.5283275764701907,49.69314091660041
2022-12-14,145.35,146.66,141.16,143.21,141.88,82291200,142.6498383,-1.860485600000004,-0.8765850248701099,-0.5979790661501746,46.26347913486489
2022-12-15,141.11,141.8,136.03,136.5,135.23,98931900,136.6140915,-6.035746799999998,-1.45446309520662,-0.7692758719614637,37.89990782236661
2022-12-16,136.69,137.65,133.73,134.51,133.26,160156900,135.1436248,-1.470466700000003,-2.0493879298554134,-1.0252982835402538,35.83106079354009
2022-12-19,135.11,135.2,131.32,132.37,131.14,79592600,132.3674153,-2.776209499999993,-2.6628545332998215,-1.3528095334921675,33.700601415228434
2022-12-20,131.39,133.25,129.89,132.3,131.07,77432800,132.4867228,0.1193074999999908,-3.1187288860463127,-1.7059934040029967,33.63016268632926
2022-12-21,132.98,136.81,132.75,135.45,134.19,85928000,135.9040289,3.4173060999999905,-3.1890722805223675,-2.0026091793068708,39.73451654586997
2022-12-22,134.35,134.56,130.3,132.23,131.0,77852100,131.411387,-4.492641899999995,-3.4647080194363866,-2.2950289473327743,36.08125638478298
2022-12-23,130.92,132.42,129.64,131.86,130.63,63814900,131.8190193,0.40763230000001727,-3.670693763378324,-2.5701619105418843,35.675363341099
2022-12-27,131.38,131.41,128.72,130.03,128.82,69007800,129.7681923,-2.050826999999998,-3.936230243522232,-2.843375577137954,33.65857758958823
2022-12-28,129.67,131.03,125.87,126.04,124.87,85438400,126.5370901,-3.2311022000000094,-4.41770491892251,-3.1582414454948653,29.714333029033284
2022-12-29,127.99,130.48,127.73,129.61,128.4,75703700,130.1318963,3.5948061999999936,-4.459798127068893,-3.4185527818096713,36.84537866594633
2022-12-30,128.41,129.95,127.43,129.93,128.72,77034200,129.7904496,-0.3414467000000059,-4.416426160493302,-3.6181274575463975,37.45790576968182
2023-01-03,130.28,130.9,124.17,125.07,123.9,112117500,124.5052571,-5.285192499999994,-4.719807939837324,-3.838463554004583,32.32942093885261
2023-01-04,126.89,128.66,125.08,126.36,125.18,89113600,126.6314977,2.1262406000000027,-4.800807249125768,-4.03093229302882,34.878075258217606
2023-01-05,127.13,127.77,124.76,125.02,123.86,80962700,125.3171438,-1.3143539000000004,-4.916452779205059,-4.208036390264068,33.46800535376751
2023-01-06,126.01,130.29,124.89,129.62,128.41,87754700,129.2888614,3.971717600000005,-4.584078732638062,-4.283244858738867,42.118927773316166
2023-01-09,130.47,133.41,129.89,130.15,128.94,70790800,130.9935641,1.7047026999999844,-4.229152300340417,-4.272426347059177,43.03793790145735
2023-01-10,130.26,131.26,128.12,130.73,129.51,63896200,130.0450851,-0.9484789999999919,-3.8566127616417987,-4.189263629975701,44.0842344969717
2023-01-11,131.25,133.51,130.46,133.49,132.25,69458900,133.1874331,3.1423479999999984,-3.300616111531582,-4.011534126286877,48.894838883469724
2023-01-12,133.88,134.26,131.44,133.41,132.17,71379600,132.7960427,-0.3913904000000059,-2.83377410803746,-3.775982122636994,48.76388173027009
2023-01-13,132.03,134.92,131.66,134.76,133.5,57809700,134.8274905,2.0314478000000236,-2.3280286738692553,-3.486391432883446,51.14198384907688
2023-01-17,134.83,137.29,134.13,135.94,134.67,63646600,136.2740328,1.446542299999976,-1.8111280781663197,-3.1513387619400213,53.18725688605315
2023-01-18,136.82,138.61,135.03,135.21,133.95,69672800,135.8415443,-0.43248849999997674,-1.4437429609840535,-2.8098196017488277,51.7441378492103
2023-01-19,134.08,136.25,133.77,135.27,134.01,58280400,135.8915571,0.05001279999999042,-1.1346663824397183,-2.474788957887006,51.85975331904265
2023-01-20,135.28,138.02,134.22,137.87,136.59,80223600,137.6536727,1.7621155999999871,-0.6721742894783347,-2.1142660242052718,56.70093286602753
2023-01-23,138.12,143.32,137.9,141.11,139.8,81760300,141.6899445,4.036271800000009,-0.04370129026952441,-1.7001530774181224,61.84963660829782
2023-01-24,140.31,143.16,140.3,142.53,141.2,66435100,142.8693758,1.1794313000000045,0.5624664588572443,-1.247629170163049,63.87699819640849
2023-01-25,140.89,142.43,138.81,141.86,140.54,65799300,141.3444779,-1.5248979000000134,0.9775270433998173,-0.8025979274504759,62.19751105787974
2023-01-26,143.17,144.25,141.9,143.96,142.62,54105100,143.7931928,2.4487149000000272,1.4590984182590887,-0.35025865830856295,65.27895418605328
2023-01-27,143.16,147.23,143.08,145.93,144.57,70555800,146.5230823,2.7298894999999845,1.976921023425092,0.11517727803816807,67.92069568133132
2023-01-30,144.96,145.55,142.85,143.0,141.67,64015300,143.4162417,-3.106840599999998,2.1263612864648564,0.5174140797235057,60.54259420838585
2023-01-31,142.7,144.34,142.28,144.29,142.95,65874500,144.6270508,1.2108091000000059,2.322118059086108,0.8783548755960262,62.475303184562634
2023-02-01,143.97,146.61,141.32,145.43,144.07,77663600,144.8556546,0.2286038000000019,2.5399660369621984,1.2106771078692606,64.14665339141132
2023-02-02,148.9,151.18,148.17,150.82,149.41,118339000,150.7293501,5.873695499999997,3.111670680176104,1.5908758223306294,70.77460407174766
2023-02-03,148.03,157.38,147.83,154.5,153.06,154357300,154.922443,4.193092899999982,3.8176880424641695,2.0362382663573375,74.27167767666424
2023-02-06,152.57,153.1,150.78,151.73,150.32,69858300,151.6945671,-3.2278758999999866,4.106360471123338,2.4502627073105376,67.70450313815817
2023-02-07,150.64,155.23,150.64,154.65,153.21,83322600,154.9989037,3.304336599999999,4.518666670544349,2.8639434999573,70.6505710029498
2023-02-08,153.88,154.58,151.17,151.92,150.5,64120100,152.101486,-2.8974177000000054,4.572426038517563,3.2056400076693525,64.70738773196081
2023-02-09,153.78,154.33,150.42,150.87,149.46,56007100,151.0443942,-1.057091799999995,4.478677098456501,3.460247425826782,62.528703908471826
2023-02-10,149.46,151.34,149.22,151.01,149.83,57450700,151.6606706,0.6162764000000038,4.365356110107172,3.6412691626828604,62.70899234811808
2023-02-13,150.95,154.26,150.92,153.85,152.65,62199000,154.3290912,2.6684205999999904,4.453376918550191,3.803690713856327,66.25584177140311
2023-02-14,152.12,153.77,150.86,153.2,152.0,61707600,153.2031429,-1.1259483000000046,4.419736504440891,3.92689987197324,64.73816694368716
2023-02-15,153.11,155.5,152.88,155.33,154.12,65573800,155.5748755,2.3717326000000014,4.512927216982689,4.04410534097513,67.37541219163131
2023-02-16,153.51,156.33,153.35,153.71,152.51,68167900,154.9604459,-0.614429599999994,4.40527974427917,4.116340221635938,63.4863398845558
2023-02-17,152.35,153.0,150.85,152.55,151.36,59144100,152.6543722,-2.3060736999999847,4.178202325559539,4.128712642420659,60.780891179474295
2023-02-21,150.2,151.3,148.41,148.48,147.32,58867200,149.4118249,-3.2425473000000125,3.6280054610292325,4.028571206142374,52.351282015549145
2023-02-22,148.87,149.95,147.16,148.91,147.75,51011300,149.168124,-0.24370089999999323,3.189896744248756,3.8608363137636506,53.09148492976808
2023-02-23,150.09,150.34,147.24,149.4,148.23,48394200,148.8903041,-0.27781989999999723,2.849385393560368,3.6585461297229944,53.96901527602934
2023-02-24,147.11,147.19,145.72,146.71,145.56,55469600,146.9196963,-1.9706078000000105,2.3355444732938793,3.393945798437172,48.59450937805739
2023-02-27,147.71,149.17,147.45,147.92,146.77,44998500,148.6909538,1.7712574999999902,2.00287088079682,3.115730814909102,50.96021333231052
2023-02-28,147.05,149.08,146.83,147.41,146.26,50547000,148.3236252,-0.36732859999997913,1.6787206772074228,2.8283287873687666,49.91748053498311
2023-03-01,146.83,147.23,145.01,145.31,144.18,55479000,145.6954017,-2.6282235000000185,1.23810475499684,2.5102839808943815,45.76498720427696
2023-03-02,144.38,146.71,143.9,145.91,144.77,52238100,146.3974762,0.702074500000009,0.9266466420968698,2.193556513134879,47.11854353178672
2023-03-03,148.04,151.11,147.33,151.03,149.85,70732300,150.7969421,4.399465899999996,1.080499725812274,1.970945155670358,56.98423687992209
2023-03-06,153.79,156.3,153.46,153.83,152.63,87558000,154.520169,3.7232269000000144,1.4120883272894673,1.85917378999418,61.24267863923983
2023-03-07,153.7,154.03,151.13,151.6,150.42,56182000,151.4674634,-3.052705599999996,1.4778960540617163,1.7829182428076873,56.44959074695759
2023-03-08,152.81,153.47,151.83,152.87,151.68,47204800,152.9852767,1.5178132999999718,1.6139232353897341,1.7491192413240966,58.4442814025684
2023-03-09,153.56,154.54,150.23,150.59,149.41,53833600,150.8394615,-2.145815199999987,1.5202246083915725,1.7033403147375918,53.689923143924574
2023-03-10,150.21,150.94,147.61,148.5,147.34,68572400,148.8052422,-2.0342192999999895,1.262765859508221,1.6152254236917178,49.698827405569965
2023-03-13,147.81,153.14,147.7,150.47,149.3,84457100,151.6577908,2.8525485999999773,1.2038136675396913,1.5329430724613127,53.228128680891146
2023-03-14,151.28,153.4,150.1,152.59,151.4,73695900,152.6308666,0.9730758000000037,1.3130241875923616,1.4889592954875226,56.74533537493666
2023-03-15,151.19,153.25,149.92,152.99,151.8,77167900,152.7673984,0.1365318000000002,1.415533578658227,1.4742741521216636,57.396317550860836
2023-03-16,152.16,156.46,151.64,155.85,154.63,76161100,155.8496288,3.0822304000000145,1.7078639154914868,1.5209921047956283,61.82071985129114
2023-03-17,156.08,156.74,154.28,155.0,153.79,98944600,155.1680657,-0.6815631000000053,1.8496285507256118,1.586719393981625,59.8319780274505
2023-03-20,155.07,157.82,154.15,157.4,156.17,73641400,157.3626689,2.194603199999989,2.131072312795368,1.6955899777443737,63.41105648286782
2023-03-21,157.32,159.4,156.54,159.28,158.04,73938300,159.2419551,1.879286200000024,2.477262470396539,1.851924476274807,65.96903190498969
2023-03-22,159.3,162.14,157.81,157.83,156.6,75701800,158.958142,-0.28381310000000326,2.6045936483416483,2.0024583106881755,62.34853967413511
2023-03-23,158.83,161.55,157.68,158.93,157.69,67622100,159.627417,0.669274999999999,2.762421851593899,2.1544510188693202,63.96427471153479
2023-03-24,158.86,160.34,157.85,160.25,159.0,59196500,160.2361763,0.6087593000000027,2.959894981189308,2.3155398113333177,65.85769524112209
2023-03-27,159.94,160.77,157.87,158.28,157.04,52390300,158.7089421,-1.5272342000000094,2.9237284020268532,2.437177529472025,60.7292174689595
2023-03-28,157.97,158.49,155.98,157.65,156.42,45992200,157.5996004,-1.1093416999999874,2.8118175106371552,2.512105525705051,59.14306552635145
2023-03-29,159.37,161.05,159.35,160.77,159.52,51305700,161.3076856,3.7080851999999993,2.9409834218202775,2.5978811049280965,64.13851024604293
2023-03-30,161.53,162.47,161.27,162.36,161.09,49501700,162.6986229,1.3909372999999903,3.1355039115299235,2.705405666248462,66.39356960459395
2023-03-31,162.44,165.0,161.91,164.9,163.61,68749800,164.867664,2.169041099999987,3.4547948489203293,2.855283502782836,69.67424014123291
2023-04-03,164.27,166.29,164.22,166.17,164.87,56976200,166.4604977,1.5928337,3.7668912260903653,3.037605047444342,71.18870002920974
2023-04-04,166.6,166.84,165.11,165.63,164.34,46278300,165.82298,-0.6375176999999894,3.9254067212966106,3.215165382214796,69.59717878188007
2023-04-05,164.74,165.05,161.8,163.76,162.48,51511700,163.4123368,-2.4106432000000098,3.8556920041927185,3.343270706610381,64.241100898784
2023-04-06,162.43,164.96,162.0,164.66,163.37,45390100,165.1309894,1.7186526000000129,3.8289275733655472,3.4404020799614146,65.61273559559879
2023-04-10,161.42,162.03,160.08,162.03,160.77,47716900,162.2017011,-2.929288299999996,3.554523217892779,3.463226307547688,58.54555524719009
2023-04-11,162.35,162.36,160.51,160.8,159.54,47644200,161.2373583,-0.9643427999999972,3.2009070052814366,3.410762447094438,55.532946106563486
2023-04-12,161.22,162.06,159.78,160.1,158.85,50133100,160.774941,-0.4624172999999985,2.831539237505808,3.2949178051767123,53.835123977729516
2023-04-13,161.63,165.8,161.42,165.56,164.27,68445600,165.6846925,4.909751499999999,2.94543583839382,3.225021411820134,63.268366570930354
2023-04-14,164.59,166.32,163.82,165.21,163.92,49386500,165.4954558,-0.18923670000000925,2.973184618708956,3.174654053197899,62.388305911226695
2023-04-17,165.09,165.39,164.03,165.23,163.94,41516200,165.2103318,-0.28512399999999616,2.9626381119050507,3.1322508649393295,62.42047390079257
2023-04-18,166.1,167.41,165.65,166.47,165.17,49923000,166.9900529,1.779721099999989,3.0195303004557843,3.1097067520426207,64.45054100045132
2023-04-19,165.8,168.16,165.54,167.63,166.32,47720200,168.0898159,1.0997629999999958,3.122228963275262,3.112211194289149,66.2853815537884
2023-04-20,166.09,167.87,165.56,166.65,165.35,52456400,167.3340627,-0.7557531999999867,3.088933283566604,3.1075556121446404,63.31230410236407
2023-04-21,165.05,166.45,164.49,165.02,163.73,58337300,165.9115099,-1.4225528000000054,2.8976169158909215,3.065567872893897,58.604025801498715
2023-04-24,165.0,165.6,163.89,165.33,164.04,41949600,165.5454002,-0.36610970000000975,2.7394332441690494,3.0003409471489277,59.22507492209028
2023-04-25,165.19,166.31,163.73,163.77,162.49,48714100,164.5915744,-0.9538257999999757,2.4598371111200663,2.8922401799431556,54.77186696794231
2023-04-26,163.06,165.28,162.8,163.76,162.48,45498800,164.7286891,0.1371146999999837,2.21195025917433,2.756182195789391,54.74345118573521
2023-04-27,165.19,168.56,165.19,168.41,167.1,64902300,168.6527763,3.9240872000000024,2.3634696742120127,2.6776396914739156,64.07641151543413
2023-04-28,168.49,169.85,167.88,169.68,168.36,55209200,169.7265034,1.0737271000000135,2.5565578805895655,2.6534233292970457,66.13078129307033
2023-05-01,169.28,170.45,168.64,169.59,168.27,52472900,169.955778,0.22927459999999655,2.671523764439911,2.657043416325619,65.84341572573285
2023-05-02,170.09,170.35,167.54,168.54,167.22,48425700,168.4453556,-1.5104224000000102,2.647391351337575,2.6551130033280104,62.43471642265859
2023-05-03,169.5,170.92,167.16,167.45,166.14,65136000,168.1027036,-0.34265199999998686,2.5113629211139425,2.626362986885197,59.01893858544142
2023-05-04,164.89,167.04,164.31,165.79,164.5,81235400,166.707063,-1.3956406000000072,2.243746767279333,2.5498397429640245,54.15931214588937
2023-05-05,170.98,174.3,170.76,173.57,172.22,113316400,173.8809768,7.173913800000008,2.62913300838008,2.5656983960472357,67.61731331535165
2023-05-08,172.48,173.85,172.11,173.5,172.15,55962800,173.734869,-0.14610780000001,2.895528120258092,2.631664340889407,67.42550969493482
2023-05-09,173.05,173.54,171.6,171.77,170.43,45326900,172.1401113,-1.5947577000000024,2.9332390697892095,2.691979286669368,62.69240038114626
2023-05-10,173.02,174.03,171.9,173.56,172.21,53724500,173.6213809,1.4812695999999903,3.072149482444189,2.7680133258243322,65.39887597502039
2023-05-11,173.85,174.59,172.17,173.75,172.39,49514700,173.7990717,0.1776908000000219,3.1611288714765067,2.846636434954767,65.6834502757899
2023-05-12,173.62,174.06,171.0,172.57,171.46,45497800,172.4540176,-1.3450541000000271,3.1006867532371416,2.8974464986112425,62.25877699700263
2023-05-15,173.16,173.21,171.47,172.07,170.96,37266700,172.3648948,-0.08912279999998418,2.97811031583322,2.913579262055638,60.81192333705525
2023-05-16,171.99,173.14,171.8,172.07,170.96,42110300,173.0732437,0.7083489000000043,2.8481360664046917,2.900490622925449,60.81192333705525
2023-05-17,171.71,172.93,170.42,172.69,171.58,57951600,172.7589474,-0.3142962999999952,2.763305687890579,2.873053635918475,62.07925965786507
2023-05-18,173.0,175.24,172.58,175.05,173.92,65496700,175.3153686,2.5564211999999884,2.8536145857739257,2.8691658258895654,66.51795109909597
2023-05-19,176.39,176.39,174.94,175.16,174.03,55772400,175.4017927,0.0864240999999879,2.90062452473353,2.8754575656583583,66.71352518880732
2023-05-22,173.98,174.71,173.45,174.2,173.08,43570900,174.7585428,-0.6432499000000007,2.8278189267704477,2.8659298378807767,63.24163779515426
2023-05-23,173.13,173.38,171.28,171.56,170.46,50747300,172.1038631,-2.654679699999974,2.527953356551251,2.7983345416148717,54.796243924561935
2023-05-24,171.09,172.42,170.52,171.84,170.73,45143500,172.5452905,0.4414273999999807,2.2865435410627413,2.695976341504446,55.475378473643595
2023-05-25,172.41,173.9,171.69,172.99,171.88,56058300,173.5524455,1.0071550000000116,2.1630852122205795,2.589398115647673,58.249751533156214
2023-05-26,173.32,175.77,173.11,175.43,174.3,54835000,175.8104408,2.2579953000000046,2.2363519322192076,2.51878887896198,63.45319360461578
2023-05-30,176.96,178.99,176.57,177.3,176.16,55964400,177.9725088,2.162068000000005,2.41744293014159,2.4985196891979022,66.86194363972606
2023-05-31,177.33,179.35,176.76,177.25,176.11,99625300,178.1297219,0.15721309999997857,2.5277855304495347,2.504372857448229,66.68285296344129
2023-06-01,177.7,180.12,176.93,180.09,178.93,68901800,180.0375436,1.9078216999999995,2.811982319517597,2.5658947498621023,71.37315197942173
2023-06-02,181.03,181.78,179.26,180.95,179.79,61945900,180.8289489,0.7914053000000081,3.0712022275393167,2.6669562453975457,72.62969443174859
2023-06-05,182.63,184.95,178.04,179.58,178.42,121946500,179.6195312,-1.2094176999999888,3.1300075431969674,2.75956650495743,67.54348871632777
2023-06-06,179.97,180.12,177.43,179.21,178.06,64848400,179.0085884,-0.6109428000000037,3.1108948128068334,2.8298321665273107,66.19523303122355
2023-06-07,178.44,181.21,177.32,177.82,176.68,61944600,179.122412,0.11382359999998926,2.949585467768344,2.853782826775517,61.24888450033389
2023-06-08,177.9,180.84,177.46,180.57,179.41,50214900,180.9369684,1.814556400000015,3.008963212051327,2.8848189038306793,66.5709964688389
2023-06-09,181.5,182.23,180.63,180.96,179.8,48870700,181.5308932,0.5939247999999964,3.0523051688309124,2.918316156830726,67.25778719443491
2023-06-12,181.27,183.89,180.97,183.79,182.61,54274900,183.9995246,2.4686313999999925,3.2772334236430254,2.9900996101931865,71.78730594555432
2023-06-13,182.8,184.15,182.44,183.31,182.13,54929100,183.9534365,-0.04608809999999153,3.377821276573968,3.067643943469343,70.01803860389163
2023-06-14,183.37,184.39,182.02,183.95,182.77,57462900,184.0255284,0.07209190000000376,3.469189864749808,3.1479531277254362,71.04280691607758
2023-06-15,183.96,186.52,183.78,186.01,184.81,65433200,186.5621412,2.5366128000000003,3.6655704980528014,3.2514766017909094,74.11018003468412
2023-06-16,186.73,186.99,184.27,184.92,183.73,101235600,185.1375035,-1.4246377000000052,3.6907055184690876,3.3393223851265454,69.89148277801688
2023-06-20,184.41,186.1,184.41,185.01,183.82,49799100,186.0533774,0.9158738999999798,3.6755183633140973,3.4065615807640564,70.04311720254991
2023-06-21,184.9,185.41,182.59,183.96,182.78,49515700,184.0652695,-1.9881078999999886,3.53797266211501,3.432843797034247,65.87481388844733
2023-06-22,183.74,187.05,183.67,187.0,185.8,51245300,187.4323843,3.367114799999996,3.6323972818352104,3.47275449399444,71.21575364004742
2023-06-23,185.55,187.56,185.01,186.68,185.48,53079300,187.2542194,-0.17816489999998453,3.639454778404172,3.5060945508763868,69.97426689926567
2023-06-26,186.83,188.05,185.23,185.27,184.08,48088700,186.0776783,-1.1765411000000086,3.4910302554493455,3.5030816917909786,64.62811473043169
2023-06-27,185.89,188.39,185.67,188.06,186.85,50730800,188.5355799,2.4579015999999854,3.5575235180294555,3.5139700570386743,69.58060180479595
2023-06-28,187.93,189.9,187.6,189.25,188.03,51216800,189.8190136,1.2834337000000176,3.6640065754010323,3.543977360711146,71.41872328090112
2023-06-29,189.08,190.07,188.94,189.59,188.37,46347300,190.2754991,0.4564854999999852,3.7328009186363147,3.58174207229618,71.94042388122062
2023-06-30,191.63,194.48,191.26,193.97,192.72,85069600,194.2323793,3.9568802000000005,4.09356228819513,3.68410611547597,77.61024054835511
2023-07-03,193.78,193.88,191.76,192.46,191.22,31458200,192.5163362,-1.716043099999979,4.209103961915673,3.7891056847639106,72.1942483575074
2023-07-05,191.57,192.98,190.62,191.33,190.1,46920300,192.1193598,-0.3969763999999998,4.161518618398503,3.8635882714908294,68.35023245671692
2023-07-06,189.84,192.02,189.2,191.81,190.58,45094300,192.2367255,0.11736569999999347,4.115102538795071,3.913891124951678,69.102806248174
2023-07-07,191.41,192.67,190.24,190.68,189.45,46778000,191.5778527,-0.6588728000000117,3.9416984588915795,3.9194525917396588,65.17387867904085
2023-07-10,189.26,189.99,187.04,188.61,187.4,59922200,188.8651194,-2.7127332999999965,3.5957927158459313,3.8547206165609134,58.60094101527163
2023-07-11,189.16,189.3,186.6,188.08,186.87,46638100,188.0708359,-0.7942835000000059,3.241527045757749,3.7320819024002807,57.01543250894549
2023-07-12,189.68,191.7,188.47,189.77,188.55,60750200,190.4307198,2.3598839,3.0618428079877162,3.598034083517768,60.66959552288996
2023-07-13,190.5,191.19,189.78,190.54,189.31,41342300,190.9993247,0.5686048999999969,2.9475962649144947,3.4679465197971133,62.24446542797371
2023-07-14,190.23,191.18,189.63,190.69,189.46,41573900,191.1312072,0.13188250000001744,2.836461836410791,3.341649583119849,62.55898602415712
2023-07-17,191.9,194.32,191.81,193.99,192.74,50520200,194.4030683,3.2718610999999953,2.9803142148035136,3.2693825094565825,68.73055994335738
2023-07-18,193.35,194.33,192.42,193.73,192.48,48353800,194.0096558,-0.3934125000000108,3.038314634173247,3.2231689343999155,67.7825555211235
2023-07-19,193.1,198.23,192.65,195.1,193.84,80507300,196.2149683,2.2053125000000193,3.158419639272921,3.210219075374517,70.12115670023555
2023-07-20,195.09,196.47,192.5,193.13,191.89,59581200,193.6168589,-2.5981093999999985,3.0593746188892226,3.180050184077458,63.03549247602986
2023-07-21,194.1,194.97,191.23,191.94,190.71,71917800,192.3301954,-1.286663500000003,2.851981800994423,3.1144365074608515,59.14743370175097
2023-07-24,193.41,194.91,192.25,192.75,191.51,45377800,193.5938752,1.2636798000000056,2.7216087180171087,3.035870949572103,60.91462940214926
2023-07-25,193.33,194.44,192.92,193.62,192.37,37283200,194.3617061,0.7678308999999786,2.65785079012295,2.9602669176822727,62.777120420895166
2023-07-26,193.67,195.64,193.32,194.5,193.25,47471900,195.2398344,0.8781283000000144,2.647808529919587,2.8977752401297354,64.61391493280279
2023-07-27,196.02,197.2,192.55,193.22,191.98,47460200,193.3978339,-1.8420005000000117,2.5076579439492264,2.819751780893634,59.97781065785617
2023-07-28,194.67,196.63,194.14,195.83,194.57,48291400,196.3428516,2.945017699999994,2.5774811835000833,2.771297661414924,65.42534759475106
2023-07-31,196.06,196.49,195.26,196.45,195.19,38824100,196.6865921,0.343740500000024,2.6522716853305326,2.7474924661980458,66.58874475428865
2023-08-01,196.24,196.73,195.28,195.61,194.35,35175100,196.2084959,-0.4780962000000102,2.613634366988805,2.7207208463561976,63.47252393696717
2023-08-02,195.04,195.18,191.85,192.58,191.34,50389300,192.7313327,-3.477163200000007,2.3118685549890188,2.638950388082762,53.70869765837987
2023-08-03,191.57,192.37,190.69,191.17,189.94,61235200,192.136312,-0.5950206999999921,1.9366176361288865,2.498483837691987,49.86465447994528
2023-08-04,185.52,187.38,181.92,181.99,180.82,115799700,183.3768978,-8.759414200000009,0.8882402195161774,2.176435114056825,33.2027167249818
2023-08-07,182.13,183.13,177.35,178.85,177.7,97576100,179.1990616,-4.1778362000000016,-0.1937448244910911,1.7023991263472418,29.5638560854551
2023-08-08,179.69,180.27,177.58,179.8,178.64,67823000,179.9049002,0.7058385999999928,-0.9634625105424561,1.1692267989693022,31.99230244776912
2023-08-09,180.87,180.93,177.01,178.19,177.04,60378500,177.9978148,-1.9070853999999997,-1.6839710963600396,0.5985872199034339,30.098376607265138
2023-08-10,179.48,180.75,177.6,177.97,176.83,54686900,178.5199987,0.5221839000000159,-2.246831428879659,0.029503490146815303,29.838435473537956
2023-08-11,177.32,178.62,176.55,177.79,176.88,51988100,178.2641754,-0.255823300000003,-2.676572926678432,-0.5117117932182342,29.613089314066528
2023-08-14,177.97,179.69,177.31,179.46,178.55,43675600,179.6505683,1.3863929000000041,-2.8495433545643323,-0.9792781054874539,34.55166131051732
2023-08-15,178.88,179.48,177.05,177.45,176.55,43622600,177.8313716,-1.819196699999992,-3.112929947870242,-1.4060084739640115,31.671344524110836
2023-08-16,177.13,178.54,176.5,176.57,175.67,46964900,177.5854418,-0.24592979999999898,-3.35401141045611,-1.7956090612624314,30.473594193129784
